,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
DONE.,0.193,https://api.spotify.com/v1/audio-analysis/76S09sHj7GGMJAtOLjmVQ2,0.856,180493,0.632,76S09sHj7GGMJAtOLjmVQ2,0,6,0.0688,-3.692,0,0.074,112.009,4,https://api.spotify.com/v1/tracks/76S09sHj7GGMJAtOLjmVQ2,audio_features,spotify:track:76S09sHj7GGMJAtOLjmVQ2,0.697
Dangerous,0.0499,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,0.672,235947,0.605,7l94dyN2hX9c6wWcZQuOGJ,0,7,0.357,-5.353,1,0.0378,134.015,3,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.297
Dare (La La La),0.0623,https://api.spotify.com/v1/audio-analysis/0YoUczWJPqphLvxnTXG00N,0.792,186507,0.73,0YoUczWJPqphLvxnTXG00N,2.66e-05,11,0.089,-5.376,1,0.0698,128.029,4,https://api.spotify.com/v1/tracks/0YoUczWJPqphLvxnTXG00N,audio_features,spotify:track:0YoUczWJPqphLvxnTXG00N,0.616
Dark Queen,0.222,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,0.747,173419,0.606,2ZdCrBA52bb4pIG3tOOZiQ,0,4,0.281,-5.286,1,0.172,155.055,4,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,audio_features,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,0.2
Dark Side,0.0241,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,0.469,382834,0.537,0vFOzaXqZHahrZp6enQwQb,0.00201,9,0.269,-10.421,1,0.152,124.193,1,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,audio_features,spotify:track:0vFOzaXqZHahrZp6enQwQb,0.783
Day Drinking,0.0964,https://api.spotify.com/v1/audio-analysis/1pxXqJZBrCREdC0s4Xs6Xz,0.592,178840,0.959,1pxXqJZBrCREdC0s4Xs6Xz,0,9,0.78,-2.531,1,0.0563,163.913,4,https://api.spotify.com/v1/tracks/1pxXqJZBrCREdC0s4Xs6Xz,audio_features,spotify:track:1pxXqJZBrCREdC0s4Xs6Xz,0.853
Daylight,0.0976,https://api.spotify.com/v1/audio-analysis/57i3M29DWoo7RDk0Tf0LZG,0.363,171333,0.802,57i3M29DWoo7RDk0Tf0LZG,0.000356,9,0.167,-4.881,1,0.0394,101.31,4,https://api.spotify.com/v1/tracks/57i3M29DWoo7RDk0Tf0LZG,audio_features,spotify:track:57i3M29DWoo7RDk0Tf0LZG,0.65
Days Of Gold,0.344,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,0.527,191040,0.902,5dNGORzxFb5z3v7vSAFkTU,4.63e-05,6,0.0669,-5.352,1,0.0601,181.964,4,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,audio_features,spotify:track:5dNGORzxFb5z3v7vSAFkTU,0.709
Dear Future Husband,0.375,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,0.655,184227,0.782,3cU2wBxuV6nFiuf6PJZNlC,0,1,0.317,-4.789,1,0.185,79.427,4,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,audio_features,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.832
Dedication To My Ex (Miss That),0.0168,https://api.spotify.com/v1/audio-analysis/49zNucKnYbQVm4u7jEVkBn,0.833,236147,0.715,49zNucKnYbQVm4u7jEVkBn,5.83e-06,0,0.116,-4.55,1,0.0607,119.013,4,https://api.spotify.com/v1/tracks/49zNucKnYbQVm4u7jEVkBn,audio_features,spotify:track:49zNucKnYbQVm4u7jEVkBn,0.963
Deja Vu,0.0995,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,0.613,234213,0.702,0H8XeaJunhvpBdBFIYi6Sh,0,7,0.116,-6.498,1,0.0458,133.932,4,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,audio_features,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0.372
Delicate,0.228,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,0.745,232253,0.41,6NFyWDv5CjfwuzoCkw47Xf,0.000383,9,0.0906,-10.212,0,0.0779,95.022,4,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.0596
Delirious (Boneless),0.0195,https://api.spotify.com/v1/audio-analysis/7sR0j3bGUnugz07ZDtqLU7,0.706,223413,0.912,7sR0j3bGUnugz07ZDtqLU7,0,8,0.232,-4.44,0,0.0565,128.004,4,https://api.spotify.com/v1/tracks/7sR0j3bGUnugz07ZDtqLU7,audio_features,spotify:track:7sR0j3bGUnugz07ZDtqLU7,0.925
Demons,0.23,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.499,175200,0.73,3LlAyCYU26dvFZBDUIMb7a,0.00018,3,0.378,-2.831,1,0.0367,90.058,4,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,audio_features,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.381
Despacito,0.222,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,0.63,228827,0.815,6rPO02ozF3bM7NnOV4h6s2,0,2,0.091,-4.265,1,0.152,88.357,4,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.813
Dessert,0.069,https://api.spotify.com/v1/audio-analysis/0mxoXsr14ILAYcXZBMJcOs,0.865,210893,0.732,0mxoXsr14ILAYcXZBMJcOs,0,6,0.0397,-5.242,1,0.0436,97.019,4,https://api.spotify.com/v1/tracks/0mxoXsr14ILAYcXZBMJcOs,audio_features,spotify:track:0mxoXsr14ILAYcXZBMJcOs,0.742
Determinate,0.00388,https://api.spotify.com/v1/audio-analysis/4qEoqyPbLYnLOii6mKlIjI,0.568,198107,0.807,4qEoqyPbLYnLOii6mKlIjI,0,1,0.123,-4.886,0,0.0501,139.987,4,https://api.spotify.com/v1/tracks/4qEoqyPbLYnLOii6mKlIjI,audio_features,spotify:track:4qEoqyPbLYnLOii6mKlIjI,0.216
Deuces,0.0311,https://api.spotify.com/v1/audio-analysis/3QkXEz9TxApuk1JpDmeWnS,0.644,277013,0.739,3QkXEz9TxApuk1JpDmeWnS,0,1,0.0772,-5.103,1,0.137,74.154,4,https://api.spotify.com/v1/tracks/3QkXEz9TxApuk1JpDmeWnS,audio_features,spotify:track:3QkXEz9TxApuk1JpDmeWnS,0.231
Diamond Rings And Old Barstools,0.401,https://api.spotify.com/v1/audio-analysis/5FIb3CWPjub8C5Yu2IxzTj,0.543,197227,0.499,5FIb3CWPjub8C5Yu2IxzTj,0.000101,5,0.125,-6.27,1,0.0256,71.038,1,https://api.spotify.com/v1/tracks/5FIb3CWPjub8C5Yu2IxzTj,audio_features,spotify:track:5FIb3CWPjub8C5Yu2IxzTj,0.36
Dibs,0.231,https://api.spotify.com/v1/audio-analysis/6FWrlXo99QRmPtOeUSWDjv,0.638,183947,0.733,6FWrlXo99QRmPtOeUSWDjv,0,4,0.103,-4.7,1,0.052,87.999,4,https://api.spotify.com/v1/tracks/6FWrlXo99QRmPtOeUSWDjv,audio_features,spotify:track:6FWrlXo99QRmPtOeUSWDjv,0.651
Diced Pineapples,0.349,https://api.spotify.com/v1/audio-analysis/27mF2eUbhExYWiOT0y9cuc,0.628,276160,0.725,27mF2eUbhExYWiOT0y9cuc,0,6,0.198,-5.922,0,0.205,113.392,5,https://api.spotify.com/v1/tracks/27mF2eUbhExYWiOT0y9cuc,audio_features,spotify:track:27mF2eUbhExYWiOT0y9cuc,0.375
Did It For The Girl,0.0253,https://api.spotify.com/v1/audio-analysis/0621F7y1cX0hJoQFIrrUaZ,0.66,190667,0.72,0621F7y1cX0hJoQFIrrUaZ,8.72e-06,5,0.33,-5.095,1,0.0237,101.986,4,https://api.spotify.com/v1/tracks/0621F7y1cX0hJoQFIrrUaZ,audio_features,spotify:track:0621F7y1cX0hJoQFIrrUaZ,0.68
Did It On'em,0.0385,https://api.spotify.com/v1/audio-analysis/4qhhB1wqCRU5BBzotRGov3,0.561,212347,0.415,4qhhB1wqCRU5BBzotRGov3,0,7,0.203,-6.947,1,0.347,155.903,4,https://api.spotify.com/v1/tracks/4qhhB1wqCRU5BBzotRGov3,audio_features,spotify:track:4qhhB1wqCRU5BBzotRGov3,0.448
Die A Happy Man,0.381,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0,2,0.119,-9.377,1,0.0304,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.381
Different For Girls,0.445,https://api.spotify.com/v1/audio-analysis/5HJId22hZ2IvFnvNSy6ZbE,0.661,180360,0.785,5HJId22hZ2IvFnvNSy6ZbE,0.000266,4,0.0854,-5.623,1,0.0369,91.975,4,https://api.spotify.com/v1/tracks/5HJId22hZ2IvFnvNSy6ZbE,audio_features,spotify:track:5HJId22hZ2IvFnvNSy6ZbE,0.371
Dirt On My Boots,0.116,https://api.spotify.com/v1/audio-analysis/7f08qp3HROTkfrtNpiYGGo,0.685,201893,0.783,7f08qp3HROTkfrtNpiYGGo,0,11,0.194,-4.152,1,0.0276,90.008,4,https://api.spotify.com/v1/tracks/7f08qp3HROTkfrtNpiYGGo,audio_features,spotify:track:7f08qp3HROTkfrtNpiYGGo,0.525
Dive In,0.0279,https://api.spotify.com/v1/audio-analysis/43hHjvaO9brl5t7ywedeyx,0.587,252453,0.648,43hHjvaO9brl5t7ywedeyx,0,0,0.962,-6.954,1,0.089,119.888,4,https://api.spotify.com/v1/tracks/43hHjvaO9brl5t7ywedeyx,audio_features,spotify:track:43hHjvaO9brl5t7ywedeyx,0.37
Do I Make You Wanna,0.122,https://api.spotify.com/v1/audio-analysis/3I7krC8kr0gFR7P6vInR1I,0.549,234306,0.751,3I7krC8kr0gFR7P6vInR1I,0,9,0.208,-5.423,1,0.0299,89.953,4,https://api.spotify.com/v1/tracks/3I7krC8kr0gFR7P6vInR1I,audio_features,spotify:track:3I7krC8kr0gFR7P6vInR1I,0.493
Do I Wanna Know?,0.186,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,0.548,272394,0.532,5FVd6KXrgO9B3JPmC8OPst,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,audio_features,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.405
Do It Again,0.0299,https://api.spotify.com/v1/audio-analysis/72Bz4ciRZPBcVSw0nrZDHi,0.714,207746,0.559,72Bz4ciRZPBcVSw0nrZDHi,0,8,0.088,-6.543,1,0.0515,95.979,4,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi,audio_features,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,0.411
Do It Like You,0.241,https://api.spotify.com/v1/audio-analysis/7FOgj5HLQd9LXGKXot1RhA,0.653,199275,0.893,7FOgj5HLQd9LXGKXot1RhA,0.000778,8,0.159,-7.654,0,0.0562,123.994,4,https://api.spotify.com/v1/tracks/7FOgj5HLQd9LXGKXot1RhA,audio_features,spotify:track:7FOgj5HLQd9LXGKXot1RhA,0.696
Do Re Mi,0.00419,https://api.spotify.com/v1/audio-analysis/3Q3myFA7q4Op95DOpHplaY,0.742,212027,0.599,3Q3myFA7q4Op95DOpHplaY,1.02e-05,8,0.126,-6.256,1,0.0465,110.977,3,https://api.spotify.com/v1/tracks/3Q3myFA7q4Op95DOpHplaY,audio_features,spotify:track:3Q3myFA7q4Op95DOpHplaY,0.154
Do The John Wall,0.246,https://api.spotify.com/v1/audio-analysis/7FFqcNFMdRjWYE9PfN4Zu7,0.505,263880,0.921,7FFqcNFMdRjWYE9PfN4Zu7,0,5,0.873,-1.982,1,0.378,107.389,5,https://api.spotify.com/v1/tracks/7FFqcNFMdRjWYE9PfN4Zu7,audio_features,spotify:track:7FFqcNFMdRjWYE9PfN4Zu7,0.572
Do You Mind,0.0173,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,0.412,325615,0.548,4VJ7mnW4wjjIgPBM6KWvPu,0,10,0.181,-6.981,1,0.243,81.293,4,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,audio_features,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,0.176
Doin' What She Likes,0.157,https://api.spotify.com/v1/audio-analysis/1MDogqDrStFSO9cdUTUFem,0.581,222613,0.767,1MDogqDrStFSO9cdUTUFem,0,10,0.278,-6.28,1,0.0406,152.011,4,https://api.spotify.com/v1/tracks/1MDogqDrStFSO9cdUTUFem,audio_features,spotify:track:1MDogqDrStFSO9cdUTUFem,0.832
Domino,0.00954,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,0.763,231693,0.556,6MAdEUilV2p9RQUqE5bMAK,0,7,0.0496,-4.509,1,0.0387,126.985,4,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,audio_features,spotify:track:6MAdEUilV2p9RQUqE5bMAK,0.792
Don't,0.118,https://api.spotify.com/v1/audio-analysis/14boA065HMHWvqyPPEeN4y,0.767,192229,0.561,14boA065HMHWvqyPPEeN4y,0,2,0.0737,-7.418,0,0.0509,90.021,4,https://api.spotify.com/v1/tracks/14boA065HMHWvqyPPEeN4y,audio_features,spotify:track:14boA065HMHWvqyPPEeN4y,0.542
Don't Drop That Thun Thun!,0.0613,https://api.spotify.com/v1/audio-analysis/77doqkS2s213W6AKgPC6Xj,0.931,202199,0.415,77doqkS2s213W6AKgPC6Xj,0,7,0.059,-8.491,1,0.293,97.995,4,https://api.spotify.com/v1/tracks/77doqkS2s213W6AKgPC6Xj,audio_features,spotify:track:77doqkS2s213W6AKgPC6Xj,0.619
Don't It,0.738,https://api.spotify.com/v1/audio-analysis/365wwIjijQdlRJEjUWTidq,0.781,234667,0.81,365wwIjijQdlRJEjUWTidq,0,10,0.144,-4.301,0,0.356,173.949,4,https://api.spotify.com/v1/tracks/365wwIjijQdlRJEjUWTidq,audio_features,spotify:track:365wwIjijQdlRJEjUWTidq,0.908
Don't Judge Me,0.492,https://api.spotify.com/v1/audio-analysis/6UQDIIEPzeduwXlZE86SOF,0.679,360476,0.344,6UQDIIEPzeduwXlZE86SOF,0.00385,7,0.379,-12.734,1,0.0411,87.034,4,https://api.spotify.com/v1/tracks/6UQDIIEPzeduwXlZE86SOF,audio_features,spotify:track:6UQDIIEPzeduwXlZE86SOF,0.186
Don't Let Me Be Lonely,0.159,https://api.spotify.com/v1/audio-analysis/1vjx9wZEyhhM1VRmIoDiRk,0.601,251227,0.682,1vjx9wZEyhhM1VRmIoDiRk,0,1,0.0786,-4.548,1,0.0282,111.006,4,https://api.spotify.com/v1/tracks/1vjx9wZEyhhM1VRmIoDiRk,audio_features,spotify:track:1vjx9wZEyhhM1VRmIoDiRk,0.337
Don't Let Me Down,0.157,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,0.532,208373,0.869,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.094,1,0.172,159.803,4,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.422
Don't Rush,0.502,https://api.spotify.com/v1/audio-analysis/4rylUVBblCUdmtDuYql6oI,0.662,176867,0.237,4rylUVBblCUdmtDuYql6oI,3.41e-06,5,0.107,-11.851,1,0.0369,133.074,4,https://api.spotify.com/v1/tracks/4rylUVBblCUdmtDuYql6oI,audio_features,spotify:track:4rylUVBblCUdmtDuYql6oI,0.28
Don't Stop,0.0214,https://api.spotify.com/v1/audio-analysis/1EYSS9Lp7a9f20C3FaOVgI,0.827,183020,0.739,1EYSS9Lp7a9f20C3FaOVgI,4.13e-06,8,0.043,-6.391,1,0.0744,95.999,4,https://api.spotify.com/v1/tracks/1EYSS9Lp7a9f20C3FaOVgI,audio_features,spotify:track:1EYSS9Lp7a9f20C3FaOVgI,0.352
Don't Stop (Color On The Walls),0.00183,https://api.spotify.com/v1/audio-analysis/4HRa9ZWcmZ8JD7UySPu0wT,0.611,174920,0.948,4HRa9ZWcmZ8JD7UySPu0wT,0.0995,1,0.0969,-3.751,0,0.0753,133.004,4,https://api.spotify.com/v1/tracks/4HRa9ZWcmZ8JD7UySPu0wT,audio_features,spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,0.79
Don't Stop The Party,0.0291,https://api.spotify.com/v1/audio-analysis/61s24wRVyG7NP9m7EjdDKL,0.868,367413,0.761,61s24wRVyG7NP9m7EjdDKL,3.34e-06,0,0.113,-6.088,1,0.0708,128.014,4,https://api.spotify.com/v1/tracks/61s24wRVyG7NP9m7EjdDKL,audio_features,spotify:track:61s24wRVyG7NP9m7EjdDKL,0.707
Don't Tell 'Em,0.421,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,0.851,266840,0.525,0Dc7J9VPV4eOInoxUiZrsL,0,2,0.111,-5.221,0,0.0874,97.988,4,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,audio_features,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,0.405
Don't Wake Me Up,0.0548,https://api.spotify.com/v1/audio-analysis/12Ns5IphkblPmHxpRILG9t,0.602,222307,0.691,12Ns5IphkblPmHxpRILG9t,0,7,0.144,-5.197,0,0.051,127.967,4,https://api.spotify.com/v1/tracks/12Ns5IphkblPmHxpRILG9t,audio_features,spotify:track:12Ns5IphkblPmHxpRILG9t,0.206
Don't Ya,0.0021,https://api.spotify.com/v1/audio-analysis/2rtaCqqM8hotwXKThsbKWb,0.543,221907,0.813,2rtaCqqM8hotwXKThsbKWb,1.8e-05,9,0.287,-5.143,0,0.0339,127.981,4,https://api.spotify.com/v1/tracks/2rtaCqqM8hotwXKThsbKWb,audio_features,spotify:track:2rtaCqqM8hotwXKThsbKWb,0.458
Don't You Wanna Stay,0.129,https://api.spotify.com/v1/audio-analysis/7CZiLgkiVHhFcDkI2Y4lZ4,0.445,256440,0.631,7CZiLgkiVHhFcDkI2Y4lZ4,0,11,0.0911,-4.798,1,0.0304,143.846,4,https://api.spotify.com/v1/tracks/7CZiLgkiVHhFcDkI2Y4lZ4,audio_features,spotify:track:7CZiLgkiVHhFcDkI2Y4lZ4,0.152
Donald Trump,0.119,https://api.spotify.com/v1/audio-analysis/3uulVrxiI7iLTjOBZsaiF8,0.636,165908,0.901,3uulVrxiI7iLTjOBZsaiF8,0,1,0.391,-7.094,0,0.118,162.994,4,https://api.spotify.com/v1/tracks/3uulVrxiI7iLTjOBZsaiF8,audio_features,spotify:track:3uulVrxiI7iLTjOBZsaiF8,0.836
Double Vision,0.229,https://api.spotify.com/v1/audio-analysis/6xMHglHoafdDFGXS6qfwSH,0.705,268693,0.806,6xMHglHoafdDFGXS6qfwSH,0,0,0.0676,-4.83,1,0.0814,117.945,4,https://api.spotify.com/v1/tracks/6xMHglHoafdDFGXS6qfwSH,audio_features,spotify:track:6xMHglHoafdDFGXS6qfwSH,0.763
Down,0.221,https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5,0.87,204502,0.488,4Ro98RCK90oHqqSZUnTFq5,0,6,0.0767,-5.586,1,0.0537,106.008,4,https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5,audio_features,spotify:track:4Ro98RCK90oHqqSZUnTFq5,0.519
Downtown,0.18,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,0.775,193456,0.679,3Ga6eKrUFf12ouh9Yw3v2D,7.26e-05,4,0.068,-4.985,0,0.135,166.008,4,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,audio_features,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,0.619
Drank In My Cup,0.0114,https://api.spotify.com/v1/audio-analysis/3m8CQnnfJJp4eQMWWl3zay,0.451,232160,0.632,3m8CQnnfJJp4eQMWWl3zay,0,8,0.198,-7.98,0,0.297,132.89,4,https://api.spotify.com/v1/tracks/3m8CQnnfJJp4eQMWWl3zay,audio_features,spotify:track:3m8CQnnfJJp4eQMWWl3zay,0.234
Drink A Beer,0.812,https://api.spotify.com/v1/audio-analysis/1PoGWZbJPGmViVi7CYbDUK,0.571,202627,0.43,1PoGWZbJPGmViVi7CYbDUK,7.99e-05,8,0.164,-7.439,1,0.0319,77.961,4,https://api.spotify.com/v1/tracks/1PoGWZbJPGmViVi7CYbDUK,audio_features,spotify:track:1PoGWZbJPGmViVi7CYbDUK,0.285
Drink In My Hand,0.00635,https://api.spotify.com/v1/audio-analysis/1cktZnxiONH0hR6Q3DKy8h,0.626,191307,0.913,1cktZnxiONH0hR6Q3DKy8h,0,0,0.293,-4.452,1,0.0318,113.044,4,https://api.spotify.com/v1/tracks/1cktZnxiONH0hR6Q3DKy8h,audio_features,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0.946
Drink On It,0.0365,https://api.spotify.com/v1/audio-analysis/7haN4XreV4WkoBQmkYM709,0.643,211067,0.725,7haN4XreV4WkoBQmkYM709,1.2e-06,7,0.326,-5.632,1,0.0231,93.975,4,https://api.spotify.com/v1/tracks/7haN4XreV4WkoBQmkYM709,audio_features,spotify:track:7haN4XreV4WkoBQmkYM709,0.683
Drink To That All Night,0.0325,https://api.spotify.com/v1/audio-analysis/3M31S6f0z8S3nkFh3eS06W,0.639,224813,0.846,3M31S6f0z8S3nkFh3eS06W,0,9,0.116,-6.184,0,0.0439,115.965,4,https://api.spotify.com/v1/tracks/3M31S6f0z8S3nkFh3eS06W,audio_features,spotify:track:3M31S6f0z8S3nkFh3eS06W,0.475
Drinkin' Problem,0.0538,https://api.spotify.com/v1/audio-analysis/1vBpwxsLVwaR4evBIaFmqD,0.628,220800,0.761,1vBpwxsLVwaR4evBIaFmqD,3.74e-06,9,0.312,-6.377,1,0.0277,102.019,4,https://api.spotify.com/v1/tracks/1vBpwxsLVwaR4evBIaFmqD,audio_features,spotify:track:1vBpwxsLVwaR4evBIaFmqD,0.64
Drinking Class,0.0886,https://api.spotify.com/v1/audio-analysis/4QAXLB2Hkx3n7LbOFxD34h,0.663,207347,0.53,4QAXLB2Hkx3n7LbOFxD34h,0,1,0.154,-9.763,1,0.0301,109.003,4,https://api.spotify.com/v1/tracks/4QAXLB2Hkx3n7LbOFxD34h,audio_features,spotify:track:4QAXLB2Hkx3n7LbOFxD34h,0.269
Drowning,0.501,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,0.839,209269,0.81,1f5cbQtDrykjarZVrShaDI,0,5,0.117,-5.274,0,0.0568,129.014,4,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,audio_features,spotify:track:1f5cbQtDrykjarZVrShaDI,0.814
Drunk Last Night,0.0352,https://api.spotify.com/v1/audio-analysis/6o1Z2MVv2byORiceryikjj,0.518,218360,0.865,6o1Z2MVv2byORiceryikjj,0,7,0.102,-4.238,1,0.0338,87.019,4,https://api.spotify.com/v1/tracks/6o1Z2MVv2byORiceryikjj,audio_features,spotify:track:6o1Z2MVv2byORiceryikjj,0.545
Drunk On A Plane,0.00512,https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z,0.439,254467,0.754,1soxUgYIZb1qx1c7o1Lc7z,7.45e-06,9,0.186,-5.566,1,0.0323,205.958,4,https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z,audio_features,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,0.668
Drunk On You,0.178,https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ,0.558,213547,0.872,3b7CDTKB0SRTmQ6ytYi5vZ,0,9,0.173,-4.401,1,0.0449,143.971,4,https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ,audio_features,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,0.472
Drunk On Your Love,0.414,https://api.spotify.com/v1/audio-analysis/1jNNHFZmRGXZFHlil5uhei,0.443,173960,0.831,1jNNHFZmRGXZFHlil5uhei,0,11,0.204,-5.606,1,0.0616,182.064,4,https://api.spotify.com/v1/tracks/1jNNHFZmRGXZFHlil5uhei,audio_features,spotify:track:1jNNHFZmRGXZFHlil5uhei,0.588
Duele El Corazon,0.0786,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,0.724,200813,0.904,6YZdkObH88npeKrrkb8Ggf,0,8,0.226,-3.354,0,0.0966,90.999,4,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,audio_features,spotify:track:6YZdkObH88npeKrrkb8Ggf,0.846
Dust,0.115,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,0.951,214653,0.53,57JVGBtBLCfHw2muk5416J,0.179,5,0.17,-6.594,0,0.178,109.979,4,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,audio_features,spotify:track:57JVGBtBLCfHw2muk5416J,0.699
Easy,0.143,https://api.spotify.com/v1/audio-analysis/2ZxTjs4EdJl4Y9YByIiNoo,0.375,196800,0.574,2ZxTjs4EdJl4Y9YByIiNoo,0,7,0.11,-5.305,1,0.0315,132.025,3,https://api.spotify.com/v1/tracks/2ZxTjs4EdJl4Y9YByIiNoo,audio_features,spotify:track:2ZxTjs4EdJl4Y9YByIiNoo,0.406
El Amante,0.243,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,0.683,219507,0.691,3umS4y3uQDkqekNjVpiRUs,0,8,0.14,-5.535,1,0.0432,179.91,4,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,audio_features,spotify:track:3umS4y3uQDkqekNjVpiRUs,0.732
El Cerrito Place,0.13,https://api.spotify.com/v1/audio-analysis/13JngJc6J0ykO7Pq0gin35,0.596,351613,0.503,13JngJc6J0ykO7Pq0gin35,0,4,0.0754,-7.606,1,0.0272,134.032,4,https://api.spotify.com/v1/tracks/13JngJc6J0ykO7Pq0gin35,audio_features,spotify:track:13JngJc6J0ykO7Pq0gin35,0.262
El Farsante,0.218,https://api.spotify.com/v1/audio-analysis/7uYgVgRSgqluZclLS7wpp4,0.737,258000,0.742,7uYgVgRSgqluZclLS7wpp4,0,6,0.316,-2.875,1,0.0441,119.966,4,https://api.spotify.com/v1/tracks/7uYgVgRSgqluZclLS7wpp4,audio_features,spotify:track:7uYgVgRSgqluZclLS7wpp4,0.386
End Game,0.00806,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,0.453,244827,0.6,2x0WlnmfG39ZuDmstl9xfX,0,2,0.111,-6.217,1,0.15,159.088,4,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,audio_features,spotify:track:2x0WlnmfG39ZuDmstl9xfX,0.154
